$Numeros de Nodos
441
$Lista de Nodos y sus coordenadas
    302	          4.5	           6.	0
    303	           6.	          5.5	0
    304	          5.5	          5.5	0
    305	          5.5	           6.	0
    306	           7.	          5.5	0
    307	          6.5	          5.5	0
    308	          6.5	           6.	0
    309	           8.	          5.5	0
    310	          7.5	          5.5	0
    311	          7.5	           6.	0
    312	           9.	          5.5	0
    313	          8.5	          5.5	0
    314	          8.5	           6.	0
    315	          10.	          5.5	0
    316	          9.5	          5.5	0
    317	          9.5	           6.	0
    318	           1.	          6.5	0
    319	          0.5	          6.5	0
    320	          0.5	           7.	0
    321	           0.	          6.5	0
    322	           2.	          6.5	0
    323	          1.5	          6.5	0
    324	          1.5	           7.	0
    325	           3.	          6.5	0
    326	          2.5	          6.5	0
    327	          2.5	           7.	0
    328	           4.	          6.5	0
    329	          3.5	          6.5	0
    330	          3.5	           7.	0
    331	           5.	          6.5	0
    332	          4.5	          6.5	0
    333	          4.5	           7.	0
    334	           6.	          6.5	0
    335	          5.5	          6.5	0
    336	          5.5	           7.	0
    337	           7.	          6.5	0
    338	          6.5	          6.5	0
    339	          6.5	           7.	0
    340	           8.	          6.5	0
    341	          7.5	          6.5	0
    342	          7.5	           7.	0
    343	           9.	          6.5	0
    344	          8.5	          6.5	0
    345	          8.5	           7.	0
    346	          10.	          6.5	0
    347	          9.5	          6.5	0
    348	          9.5	           7.	0
    349	           1.	          7.5	0
    350	          0.5	          7.5	0
    351	          0.5	           8.	0
    352	           0.	          7.5	0
    353	           2.	          7.5	0
    354	          1.5	          7.5	0
    355	          1.5	           8.	0
    356	           3.	          7.5	0
    357	          2.5	          7.5	0
    358	          2.5	           8.	0
    359	           4.	          7.5	0
    360	          3.5	          7.5	0
    361	          3.5	           8.	0
    362	           5.	          7.5	0
    363	          4.5	          7.5	0
    364	          4.5	           8.	0
    365	           6.	          7.5	0
    366	          5.5	          7.5	0
    367	          5.5	           8.	0
    368	           7.	          7.5	0
    369	          6.5	          7.5	0
    370	          6.5	           8.	0
    371	           8.	          7.5	0
    372	          7.5	          7.5	0
    373	          7.5	           8.	0
    374	           9.	          7.5	0
    375	          8.5	          7.5	0
    376	          8.5	           8.	0
    377	          10.	          7.5	0
    378	          9.5	          7.5	0
    379	          9.5	           8.	0
    380	           1.	          8.5	0
    381	          0.5	          8.5	0
    382	          0.5	           9.	0
    383	           0.	          8.5	0
    384	           2.	          8.5	0
    385	          1.5	          8.5	0
    386	          1.5	           9.	0
    387	           3.	          8.5	0
    388	          2.5	          8.5	0
    389	          2.5	           9.	0
    390	           4.	          8.5	0
    391	          3.5	          8.5	0
    392	          3.5	           9.	0
    393	           5.	          8.5	0
    394	          4.5	          8.5	0
    395	          4.5	           9.	0
    396	           6.	          8.5	0
    397	          5.5	          8.5	0
    398	          5.5	           9.	0
    399	           7.	          8.5	0
    400	          6.5	          8.5	0
    401	          6.5	           9.	0
    402	           8.	          8.5	0
    403	          7.5	          8.5	0
    404	          7.5	           9.	0
    405	           9.	          8.5	0
    406	          8.5	          8.5	0
    407	          8.5	           9.	0
    408	          10.	          8.5	0
    409	          9.5	          8.5	0
    410	          9.5	           9.	0
    411	           1.	          9.5	0
    412	          0.5	          9.5	0
    413	          0.5	          10.	0
    414	           0.	          9.5	0
    415	           2.	          9.5	0
    416	          1.5	          9.5	0
    417	          1.5	          10.	0
    418	           3.	          9.5	0
    419	          2.5	          9.5	0
    420	          2.5	          10.	0
    421	           4.	          9.5	0
    422	          3.5	          9.5	0
    423	          3.5	          10.	0
    424	           5.	          9.5	0
    425	          4.5	          9.5	0
    426	          4.5	          10.	0
    427	           6.	          9.5	0
    428	          5.5	          9.5	0
    429	          5.5	          10.	0
    430	           7.	          9.5	0
    431	          6.5	          9.5	0
    432	          6.5	          10.	0
    433	           8.	          9.5	0
    434	          7.5	          9.5	0
    435	          7.5	          10.	0
    436	           9.	          9.5	0
    437	          8.5	          9.5	0
    438	          8.5	          10.	0
    439	          10.	          9.5	0
    440	          9.5	          9.5	0
    441	          9.5	          10.	0  
$Numero de elementos (conectividades) y tipo de elemento, 1=Lineal una direccion, 2=Lineal dos direcciones...  6=Stoke  7=Morley
    200  7
$Conectividades por elemento  Elemento/Nodos Vertice a b c /Nodos Intermedios r s t
1	1	2	13	122	123	124
2	13	12	1	125	126	124
3	2	3	14	127	128	129
4	14	13	2	130	123	129
5	3	4	15	131	132	133
6	15	14	3	134	128	133
7	4	5	16	135	136	137
8	16	15	4	138	132	137
9	5	6	17	139	140	141
10	17	16	5	142	136	141
11	6	7	18	143	144	145
12	18	17	6	146	140	145
13	7	8	19	147	148	149
14	19	18	7	150	144	149
15	8	9	20	151	152	153
16	20	19	8	154	148	153
17	9	10	21	155	156	157
18	21	20	9	158	152	157
19	10	11	22	159	160	161
20	22	21	10	162	156	161
21	12	13	24	125	163	164
22	24	23	12	165	166	164
23	13	14	25	130	167	168
24	25	24	13	169	163	168
25	14	15	26	134	170	171
26	26	25	14	172	167	171
27	15	16	27	138	173	174
28	27	26	15	175	170	174
29	16	17	28	142	176	177
30	28	27	16	178	173	177
31	17	18	29	146	179	180
32	29	28	17	181	176	180
33	18	19	30	150	182	183
34	30	29	18	184	179	183
35	19	20	31	154	185	186
36	31	30	19	187	182	186
37	20	21	32	158	188	189
38	32	31	20	190	185	189
39	21	22	33	162	191	192
40	33	32	21	193	188	192
41	23	24	35	165	194	195
42	35	34	23	196	197	195
43	24	25	36	169	198	199
44	36	35	24	200	194	199
45	25	26	37	172	201	202
46	37	36	25	203	198	202
47	26	27	38	175	204	205
48	38	37	26	206	201	205
49	27	28	39	178	207	208
50	39	38	27	209	204	208
51	28	29	40	181	210	211
52	40	39	28	212	207	211
53	29	30	41	184	213	214
54	41	40	29	215	210	214
55	30	31	42	187	216	217
56	42	41	30	218	213	217
57	31	32	43	190	219	220
58	43	42	31	221	216	220
59	32	33	44	193	222	223
60	44	43	32	224	219	223
61	34	35	46	196	225	226
62	46	45	34	227	228	226
63	35	36	47	200	229	230
64	47	46	35	231	225	230
65	36	37	48	203	232	233
66	48	47	36	234	229	233
67	37	38	49	206	235	236
68	49	48	37	237	232	236
69	38	39	50	209	238	239
70	50	49	38	240	235	239
71	39	40	51	212	241	242
72	51	50	39	243	238	242
73	40	41	52	215	244	245
74	52	51	40	246	241	245
75	41	42	53	218	247	248
76	53	52	41	249	244	248
77	42	43	54	221	250	251
78	54	53	42	252	247	251
79	43	44	55	224	253	254
80	55	54	43	255	250	254
81	45	46	57	227	256	257
82	57	56	45	258	259	257
83	46	47	58	231	260	261
84	58	57	46	262	256	261
85	47	48	59	234	263	264
86	59	58	47	265	260	264
87	48	49	60	237	266	267
88	60	59	48	268	263	267
89	49	50	61	240	269	270
90	61	60	49	271	266	270
91	50	51	62	243	272	273
92	62	61	50	274	269	273
93	51	52	63	246	275	276
94	63	62	51	277	272	276
95	52	53	64	249	278	279
96	64	63	52	280	275	279
97	53	54	65	252	281	282
98	65	64	53	283	278	282
99	54	55	66	255	284	285
100	66	65	54	286	281	285
101	56	57	68	258	287	288
102	68	67	56	289	290	288
103	57	58	69	262	291	292
104	69	68	57	293	287	292
105	58	59	70	265	294	295
106	70	69	58	296	291	295
107	59	60	71	268	297	298
108	71	70	59	299	294	298
109	60	61	72	271	300	301
110	72	71	60	302	297	301
111	61	62	73	274	303	304
112	73	72	61	305	300	304
113	62	63	74	277	306	307
114	74	73	62	308	303	307
115	63	64	75	280	309	310
116	75	74	63	311	306	310
117	64	65	76	283	312	313
118	76	75	64	314	309	313
119	65	66	77	286	315	316
120	77	76	65	317	312	316
121	67	68	79	289	318	319
122	79	78	67	320	321	319
123	68	69	80	293	322	323
124	80	79	68	324	318	323
125	69	70	81	296	325	326
126	81	80	69	327	322	326
127	70	71	82	299	328	329
128	82	81	70	330	325	329
129	71	72	83	302	331	332
130	83	82	71	333	328	332
131	72	73	84	305	334	335
132	84	83	72	336	331	335
133	73	74	85	308	337	338
134	85	84	73	339	334	338
135	74	75	86	311	340	341
136	86	85	74	342	337	341
137	75	76	87	314	343	344
138	87	86	75	345	340	344
139	76	77	88	317	346	347
140	88	87	76	348	343	347
141	78	79	90	320	349	350
142	90	89	78	351	352	350
143	79	80	91	324	353	354
144	91	90	79	355	349	354
145	80	81	92	327	356	357
146	92	91	80	358	353	357
147	81	82	93	330	359	360
148	93	92	81	361	356	360
149	82	83	94	333	362	363
150	94	93	82	364	359	363
151	83	84	95	336	365	366
152	95	94	83	367	362	366
153	84	85	96	339	368	369
154	96	95	84	370	365	369
155	85	86	97	342	371	372
156	97	96	85	373	368	372
157	86	87	98	345	374	375
158	98	97	86	376	371	375
159	87	88	99	348	377	378
160	99	98	87	379	374	378
161	89	90	101	351	380	381
162	101	100	89	382	383	381
163	90	91	102	355	384	385
164	102	101	90	386	380	385
165	91	92	103	358	387	388
166	103	102	91	389	384	388
167	92	93	104	361	390	391
168	104	103	92	392	387	391
169	93	94	105	364	393	394
170	105	104	93	395	390	394
171	94	95	106	367	396	397
172	106	105	94	398	393	397
173	95	96	107	370	399	400
174	107	106	95	401	396	400
175	96	97	108	373	402	403
176	108	107	96	404	399	403
177	97	98	109	376	405	406
178	109	108	97	407	402	406
179	98	99	110	379	408	409
180	110	109	98	410	405	409
181	100	101	112	382	411	412
182	112	111	100	413	414	412
183	101	102	113	386	415	416
184	113	112	101	417	411	416
185	102	103	114	389	418	419
186	114	113	102	420	415	419
187	103	104	115	392	421	422
188	115	114	103	423	418	422
189	104	105	116	395	424	425
190	116	115	104	426	421	425
191	105	106	117	398	427	428
192	117	116	105	429	424	428
193	106	107	118	401	430	431
194	118	117	106	432	427	431
195	107	108	119	404	433	434
196	119	118	107	435	430	434
197	108	109	120	407	436	437
198	120	119	108	438	433	437
199	109	110	121	410	439	440
200	121	120	109	441	436	440

$Nodos Vertices con CB Dirichlet
79
$Nodo/Grado de Libertad  1=Desplazamiento 2=ux' 3=uy'  0=Nada
      1		1	0
      2		1	0
      3		1	0
      4		1	0
      5		1	0
      6		1	0
      7		1	0
      8		1	0
      9		1	0
     10		1	0
     11		1	0
     12		1	0
     22		1	0
     23		1	0
     33		1	0
     34		1	0
     44		1	0
     45		1	0
     55		1	0
     56		1	0
     66		1	0
     67		1	0
     77		1	0
     78		1	0
     88		1	0
     89		1	0
     99		1	0
    100		1	0
    110		1	0
    111		1	0
    112		1	0
    113		1	0
    114		1	0
    115		1	0
    116		1	0
    117		1	0
    118		1	0
    119		1	0
    120		1	0
    121		1	0
    122		1	0
    126		1	0
    127		1	0
    131		1	0
    135		1	0
    139		1	0
    143		1	0
    147		1	0
    151		1	0
    155		1	0
    159		1	0
    160		1	0
    166		1	0
    191		1	0
    197		1	0
    222		1	0
    228		1	0
    253		1	0
    259		1	0
    284		1	0
    290		1	0
    315		1	0
    321		1	0
    346		1	0
    352		1	0
    383		1	0
    408		1	0
    413		1	0
    414		1	0
    417		1	0
    420		1	0
    423		1	0
    426		1	0
    429		1	0
    432		1	0
    435		1	0
    438		1	0
    439		1	0
    441		1	0

$Cantidad de Nodos Con Cargas Nodales
    121
$Nodo Nodo/Grados de Libertad  /Fy
1	1	8.26
2	1	8.26
3	1	8.26
4	1	8.26
5	1	8.26
6	1	8.26
7	1	8.26
8	1	8.26
9	1	8.26
10	1	8.26
11	1	8.26
12	1	8.26
13	1	8.26
14	1	8.26
15	1	8.26
16	1	8.26
17	1	8.26
18	1	8.26
19	1	8.26
20	1	8.26
21	1	8.26
22	1	8.26
23	1	8.26
24	1	8.26
25	1	8.26
26	1	8.26
27	1	8.26
28	1	8.26
29	1	8.26
30	1	8.26
31	1	8.26
32	1	8.26
33	1	8.26
34	1	8.26
35	1	8.26
36	1	8.26
37	1	8.26
38	1	8.26
39	1	8.26
40	1	8.26
41	1	8.26
42	1	8.26
43	1	8.26
44	1	8.26
45	1	8.26
46	1	8.26
47	1	8.26
48	1	8.26
49	1	8.26
50	1	8.26
51	1	8.26
52	1	8.26
53	1	8.26
54	1	8.26
55	1	8.26
56	1	8.26
57	1	8.26
58	1	8.26
59	1	8.26
60	1	8.26
61	1	8.26
62	1	8.26
63	1	8.26
64	1	8.26
65	1	8.26
66	1	8.26
67	1	8.26
68	1	8.26
69	1	8.26
70	1	8.26
71	1	8.26
72	1	8.26
73	1	8.26
74	1	8.26
75	1	8.26
76	1	8.26
77	1	8.26
78	1	8.26
79	1	8.26
80	1	8.26
81	1	8.26
82	1	8.26
83	1	8.26
84	1	8.26
85	1	8.26
86	1	8.26
87	1	8.26
88	1	8.26
89	1	8.26
90	1	8.26
91	1	8.26
92	1	8.26
93	1	8.26
94	1	8.26
95	1	8.26
96	1	8.26
97	1	8.26
98	1	8.26
99	1	8.26
100	1	8.26
101	1	8.26
102	1	8.26
103	1	8.26
104	1	8.26
105	1	8.26
106	1	8.26
107	1	8.26
108	1	8.26
109	1	8.26
110	1	8.26
111	1	8.26
112	1	8.26
113	1	8.26
114	1	8.26
115	1	8.26
116	1	8.26
117	1	8.26
118	1	8.26
119	1	8.26
120	1	8.26
121	1	8.26

 $Espesor de Placa
   1
$Modulo de Elasticidad de la PLaca
   10000
$Coeficiente de Poisson
   0.3


$nNod = sqrt(size(xx,1));surf(reshape(xx(:,1),nNod,nNod),reshape(xx(:,2),nNod,nNod),reshape(u(1:ndn:end),nNod,nNod))

$surf(reshape(xx(1:9,1),nNod,nNod),reshape(xx(1:9,2),nNod,nNod),reshape(u(1:9),nNod,nNod))    nNod=3
